id,title,year,director
"Z1812","Marked for Death","1990","Unknown18"
"Z1811","Hard to Kill","1990","Unknown18"
"RWh20","Champagne for Caesar","1950","Whorf"
"VF19","Mantrap","1926","V.Fleming"
"EBz75","Aint Misbehavin'","1955","Buzzell"
"EBz70","Confidentially Connie","1953","Buzzell"
"KBu20","The Statue of Liberty","1981","Burns"
"VF17","Lord Jim","1925","V.Fleming"
"KBu22","The Shakers: Hands to Work, Hearts to God","1981","Burns"
"JaS38","No Way to Treat a Lady","1968","Smight"
"TBN10","Eye of God","1997","Nelson"
"DaG10","What Ever Happend to Baby Jane?","1991","D.Greene"
"VF41","Captains Courageous","1937","V.Fleming"
"VF42","Test Pilot","1938","V.Fleming"
"VF43","The Wizard of Oz","1939","V.Fleming"
"AEG70","The Eddie Cantor Story","1953","A.E.Green"
"WaF35","Saloon Bar","1940","W.Forde"
"IrR8","The Adventures of Mark Twain","1944","Rapper"
"IrR5","The Gay Sisters","1942","Rapper"
"IrR6","Now, Voyager","1942","Rapper"
"EBz65","A Woman of Distinction","1950","Buzzell"
"JaB10","Bright Lights, Big City","1989","Bridges"
"ADw80","Slightly Scarlet","1956","Dwan"
"VF44","Gone with the Wind","1939","V.Fleming"
"JaS40","The Secret War of Harry Frigg","1968","Smight"
"HDl10","Schtonk","1992","Dietl"
"VF45","Dr.~Jekyll and Mr.~Hyde","1941","V.Fleming"
"GeP40","The Electric Horseman","1979","Pollock"
"VF46","Tortilla Flat","1942","V.Fleming"
"JaS42","The Travelling Executioner","1970","Smight"
"VF47","A Guy Named Joe","1944","V.Fleming"
"EBz60","Neptune's Daughter","1949","Buzzell"
"VF48","Joan of Arc","1948","V.Fleming"
"JaS46","Airport 75","1974","Smight"
"FoB70","The Golden Idol","1954","Beebe"
"JaS48","Midway","1976","Smight"
"ADw78","Pearl of the South Pacific","1955","Dwan"
"BrD11","L'Humanite","1999","Dumont"
"LCa14","Les Amants du Pont-Neuf","1991","Carax"
"BrD10","La vie de Jesus","1998","Dumont"
"ADw75","Tennessee's Partner","1954","Dwan"
"VF31","Around the World in Eighty Minutes","1931","V.Fleming"
"VF32","The Wet Parade","1932","V.Fleming"
"LCa10","Mauvais Sang","1987","Carax"
"WaF25","Bulldog Jack","1935","W.Forde"
"AEG60","The Jolson Story","1946","A.E.Green"
"WlF10","Search and Destroy","1981","Fruet"
"WaF20","Chu Chin Chow","1934","W.Forde"
"IRo10","Paulie","1998","J.Roberts"
"JuT5","The Great Rock and Roll Swindle","1980","Temple"
"EBz55","Song of the Thin Man","1947","Buzzell"
"EBz50","Easy To Wed","1946","Buzzell"
"Z6610","Castro Street","1966","UnYear66"
"YSt10","Last Klezmer","1994","Strom"
"YSt12","The Fiddler's House","1996","Strom"
"WaF15","Rome Express","1932","W.Forde"
"VF33","Red Dust","1932","V.Fleming"
"GoM10","Tito and Me","1993","Markovic"
"ADw70","Cattle Queen of Montana","1954","Dwan"
"JC10","Orph\'ee","1949","Cocteau"
"Eti20","Murder at my Door","1996","Till"
"ADw72","Passion","1954","Dwan"
"VF36","Treasure Island","1934","V.Fleming"
"JC11","Le Testament d'Orph\'ee","1959","Cocteau"
"VF37","Our Daily Bread","1934","V.Fleming"
"VF38","Bombshell","1935","V.Fleming"
"JaS56","Fastbreak","1979","Smight"
"VF39","Reckless","1935","V.Fleming"
"PAu10","Lulu on the Bridge","1998","Auster"
"MiH10","Soapdish","1991","M.Hoffman"
"xPe20","The First Front","1949","Petrov"
"WaF10","The Ghost Train","1931","W.Forde"
"Z6625","The Fortune Cookie","1966","UnYear66"
"EBz45","The Youngest Profession","1940","Buzzell"
"EBz46","The Getaway","1946","Buzzell"
"PLu10","Frida: Naturaleza Vida","1986","Leduc"
"EBz40","Ship ahoy","1942","Buzzell"
"Z6620","Requiem for a Secret Agent","1966","UnYear66"
"JlS10","The Cookies","1977","Seria"
"Dli16","The Bourne Identity","2002","Liman"
"KBu50","Frank Lloyd Wright","1997","Burns"
"JaS20","I'd Rather be Rich","1964","Smight"
"WaW20","Maid in Manhattan","2002","Wang"
"AAn12","Mi Vida Loca","1994","Anders"
"MiH15","Restoration","1995","M.Hoffman"
"MiH18","A Midsummer Nights Dream","1999","M.Hoffman"
"AAn10","Gas Food Lodging","1992","Anders"
"EBi10","The Fan","1980","Bianchi"
"MRg10","Ethnic Notions","1993","Riggs"
"WaW16","Anywhere But Here","1999","Wang"
"WaW15","Chinese Box","1998","Wang"
"WaW14","Blue in the Face","1996","Wang"
"EBz25","As Good as Married","1937","Buzzell"
"PAd14","Rosalie Goes Shopping","1990","Adlon"
"EBz35","Go West","1940","Buzzell"
"JTo15","Two Girls and a Guy","1998","Toback"
"PAd13","Bagdad Cafe","1989","Adlon"
"EBz30","At the Circus","1939","Buzzell"
"WaW13","Smoke","1995","Wang"
"LB1","Un Chien Andalou","1928","Bunuel"
"WaW10","The Joy Luck Club","1993","Wang"
"LB2","L'\^age d'Or","1930","Bunuel"
"PAd17","Salmonberries","1994","Adlon"
"FWh5","Waiting to Exhale","1995","Whitaker"
"ADw45","The Three Musketeers","1939","Dwan"
"LB6","Los Olvidados","1950","Bunuel"
"LB9","El grand cavalcodos","0","Bunuel"
"ClM40","The Accompanist","1993","C.Miller"
"ADw40","Rebecca of Sunnybrook Farm","1938","Dwan"
"BnB1","Breakdown","1967","Bn.Blier"
"JRu3","True Believer","1989","J.Ruben"
"ADw41","Suez","1938","Dwan"
"ACt10","Fiend Without a Face","1958","Crabtree"
"JRu1","Dreamscape","1984","J.Ruben"
"JRu2","The Stepfather","1987","J.Ruben"
"IPS1","Joe Versus the Volcano","1990","Shanley"
"JRu5","Sleeping With the Enemy","1991","J.Ruben"
"EBz15","Cross Country Cruise","1934","Buzzell"
"AEG25","The Ghost Breaker","1922","A.E.Green"
"RaT42","Percy","1971","R.Thomas"
"SyC10","My New Gun","1992","Cochran"
"EBz20","Transient Lady","1935","Buzzell"
"RaT46","It's not the Size That Counts","1975","R.Thomas"
"JTM10","Battle Beyond the Stars","1980","Murkami"
"IsM10","In Custody","1994","Merchant"
"SLo2","Impulse","1990","Locke"
"Z6640","The Life and Death of Judge Dredd","1972","UnYear66"
"IsM14","A Soldier's Daughter Never Dies","1998","Merchant"
"SLo1","Ratboy","1988","Locke"
"ADw35","Heidi","1937","Dwan"
"ClM30","The Little Thief","1989","C.Miller"
"FSt10","Vampire Bat","1933","Strayer"
"JuM10","Women -- for America, for the World","1993","Montell"
"xPe10","Kutuov/1812","1944","Petrov"
"EBz10","Ann Carver's Profession","1933","Buzzell"
"RaT30","A Pair of Briefs","1961","R.Thomas"
"LAl17","Another Time, Another Place","1958","L.Allan"
"LD1","Le Silence","1921","Delluc"
"RaT36","Deadlier Than the Male","1966","R.Thomas"
"Z6650","Promise Her Anything","1966","UnYear66"
"LD3","Le Chemin d'Enroa","1921","Delluc"
"NGr20","Before I Hang","1940","Grinde"
"RaT38","Some Girls Do","1968","R.Thomas"
"LD2","Fi\`evre","1921","Delluc"
"LD5","La femme de nulle part","1922","Delluc"
"LD4","Le Tonnerre","1921","Delluc"
"LD6","L'innodation","1924","Delluc"
"BGi21","Water's Edge","1964","B.Girard"
"ECl10","Seven Doors to Death","1944","Clifton"
"BGi20","The Dividing Wall","1963","B.Girard"
"RSm10","The `O' Case","1991","R.Simon"
"CLa80","Slave Girl","1947","Lamont"
"FSt20","Blondie","1938","Strayer"
"LCa22","Pola X","1999","Carax"
"FSt22","Blondie Meets the Boss","1939","Strayer"
"FSt24","Blondie Takes a Vacation","1939","Strayer"
"AEG50","The Gracie Allen Murder Case","1935","A.E.Green"
"FSt26","Blondie Brings Up Baby","1939","Strayer"
"LYa10","Misplaced","1990","Yansen"
"FSt28","Blondie on a Budget","1940","Strayer"
"MPr25","Saint Maybe","1998","M.Pressman"
"AEG41","Dangerous","1935","A.E.Green"
"FSc10","Barbarosa","1982","Schepisi"
"NGr10","Good News","1930","Grinde"
"Z6660","Dead Heat in the Merrygoround","1966","UnYear66"
"FSc13","Iceman","1984","Schepisi"
"ADw60","Sands of Iwo Jima","1949","Dwan"
"JaS65","Loving Couples","1981","Smight"
"FSc15","Plenty","1985","Schepisi"
"FSc18","Roxanne","1987","Schepisi"
"JGi10","Pouic-Pouic","1963","Girault"
"CLa95","Abbott and Costello in the Foreign Legion","1950","Lamont"
"ClM10","The Best Way to Walk","1976","C.Miller"
"PeK10","Jakob the Liar","1999","P.Kassovitz"
"SyT10","Shiloh 2: Shiloh Season","1999","Tung"
"ADw52","Around the World","1943","Dwan"
"FSt30","Blondie has Servant Trouble","1940","Strayer"
"YiA10","Passages","1992","Arslan"
"FSt32","Blondie Plays Cupid","1940","Strayer"
"ClM12","Dites-lui que Je L'Aime","1977","C.Miller"
"FSt34","Blondie Goes Latin","1941","Strayer"
"FSt36","Blondie in Society","1941","Strayer"
"IPi10","Strangeland","1998","Pieplow"
"MPr11","Pirates of Penzance","1983","M.Pressman"
"FSt38","Blondie Goes to College","1942","Strayer"
"MPr10","Doctor Detroit","1983","M.Pressman"
"AEG37","Baby Face","1933","A.E.Green"
"SnT20","Police Story III: Supercop","1990","Tong"
"FSc20","A Cry in the Dark","1988","Schepisi"
"FFo10","Kracht","1990","Fokkema"
"LeB10","Bad Behaviour","1993","Blair"
"JAu8","The Women","1969","Aurel"
"FSc25","The Russia House","1990","Schepisi"
"SnT26","Rumble in the Bronx","1996","Tong"
"FSc27","Mr.~Baseball","1992","Schepisi"
"CLa90","Bagdad","1949","Lamont"
"JTM20","Tokyo Decadence","1980","Murkami"
"SnT28","Mr. Magoo","1998","Tong"
"FSc29","Six Degrees of Separation","1993","Schepisi"
"AEG39","I Loved a Woman","1933","A.E.Green"
"SnT22","Drunken Master","1994","Tong"
"LMo10","Made Men","1999","Morneau"
"DWl10","A Long Day's Journey Into Night","1997","Wellington"
"FSt40","Blondie's Blessed Event","1942","Strayer"
"CLa65","Bowery to Broadway","1944","Lamont"
"SuH20","Hatsui Jigokuhen","1968","Hani"
"FSt42","Blondie for Victory","1942","Strayer"
"CLa60","The Merry Monahans","1944","Lamont"
"FSt44","It's a Great Life","1943","Strayer"
"FSt46","Footlight Glamour","1943","Strayer"
"FSt48","Leave it to Blondie","1945","Strayer"
"LeS80","The Vampire's Ghost","1946","Selander"
"EZo10","The Dreamlife of Angels","1999","Zonca"
"SoW1","Acting It Out","1992","Wartman"
"FSc31","I.Q.","1994","Schepisi"
"FSc34","Zeus and Roxanne","1997","Schepisi"
"MMz10","The Fall Guy","1992","Mitz"
"ICt10","Mountain Family Robinson","1979","Cotter"
"BGi10","Profit-Sharing Plan","1962","B.Girard"
"CLa75","The Runaround","1946","Lamont"
"FSt50","Blondie Knows Best","1946","Strayer"
"DdP10","Le Conte de Monte Christo","1980","delaPatelliere"
"BGi14","A Piece of the Action","1962","B.Girard"
"CLa70","Frontier Gal","1945","Lamont"
"FSt52","Life With Blondie","1946","Strayer"
"BGi13","The Matched Pearl","1962","B.Girard"
"FSt54","Blondie's Lucky Day","1946","Strayer"
"BGi11","Ten O'clock Tiger","1962","B.Girard"
"BGi18","Run for Doom","1963","B.Girard"
"FSt56","Blondie's Big Moment","1947","Strayer"
"BGi17","An out for Oscar","1963","B.Girard"
"BnG1","Olivia in Concert","1983","B.Grant"
"PaP10","Mamma Roma","1962","Pasolini"
"BGi16","Hangover","1962","B.Girard"
"FSt58","Blondie's Holiday","1947","Strayer"
"BGi15","Ride the Nightmare","1962","B.Girard"
"SRu10","The Inheritors","1998","Ruzowitzky"
"LeS90","Belle Starr's Daughter","1948","Selander"
"BGi19","Blood Bargain","1963","B.Girard"
"ArJ10","Going Nomad","1999","Ar.Jones"
"QMa14","The Bitch","1984","Masters"
"DAl10","Naked in New York","1994","Algrant"
"SGu10","Judas Kiss","1998","Gutierrez"
"TaH30","When We Were Kings","1996","Hackford"
"HoG10","Goliathon","1977","Gaugh"
"TaH32","The Devils Advocate","1997","Hackford"
"JRi10","L'Etat des Lieux","1992","Richet"
"SSg20","Drive-In Massacre","1976","Segall"
"QMa10","A Dangerous Summer","1981","Masters"
"QMa12","The Stud","1982","Masters"
"ADw22","The Iron Mask","1922","Dwan"
"CLa40","Love, Honor, and Oh Baby","1941","Lamont"
"FSt60","Blondie in the Dough","1947","Strayer"
"ACj114","Deathmate","1961","Crosland~jr"
"BHl10","The East Side Kids","1940","B.Hill"
"ACj115","Gratitude","1961","Crosland~jr"
"FSt62","Blondie's Anniversary","1947","Strayer"
"ACj116","The Gloating Place","1961","Crosland~jr"
"ACj117","Servant Problem","1961","Crosland~jr"
"FSt64","Blondie's Reward","1948","Strayer"
"ACj110","I Can Take Care of Myself","1960","Crosland~jr"
"ACj111","The Money","1960","Crosland~jr"
"FSt66","Blondie's Secret","1949","Strayer"
"ACj112","The Man Who Found The Money","1960","Crosland~jr"
"ACj113","The Kiss Off","1961","Crosland~jr"
"DMo10","Edge of Seventeen","1999","Moreton"
"FSt68","Blondie's Big Deal","1949","Strayer"
"DBo15","The Beach","2000","Boyle"
"PaP20","Teorema","1968","Pasolini"
"RDa22","The Grass is Always Greener over the Septic Tank","1978","R.Day"
"ADw27","Manhandled","1924","Dwan"
"RDa21","Initiation of Sarah","1978","R.Day"
"DBo10","Trainspotting","1996","Boyle"
"LHa1","My Life As a Dog","1987","Hallstrom"
"DBo12","A Life Less Ordinary","1997","Boyle"
"RDa25","The Man With Bogart's Face","1980","R.Day"
"RDa23","Murder by Natural Causes","1979","R.Day"
"PaP19","Oedipus Rex","1967","Pasolini"
"LHa5","Once Around","1991","Hallstrom"
"PaP15","Il Vangelo Secondo Matteo","1964","Pasolini"
"LLl10","Sniper","1993","Llosa"
"ACj118","The Hat Box","1961","Crosland~jr"
"RCo11","Attack of the Crab Monster","1957","Corman"
"ACj119","Keep Me Company","1961","Crosland~jr"
"RCo10","Not of This Earth","1957","Corman"
"ACj125","The Big Kick","1962","Crosland~jr"
"FSt70","Blondie hits the Jackpot","1949","Strayer"
"ACj126","The Night of the Owl","1962","Crosland~jr"
"SuH10","Furyo Shonen","1961","Hani"
"ACj127","House Guest","1962","Crosland~jr"
"FSt72","Blondie's Hero","1950","Strayer"
"ACj128","Last Seen Wearing Bluejeans","1963","Crosland~jr"
"ACj121","The Right Kind of Medicine","1961","Crosland~jr"
"FSt74","Beware of Blondie","1950","Strayer"
"ACj122","The Case of M.J.H.","1962","Crosland~jr"
"ACj123","The Woman Who Wanted to Live","1962","Crosland~jr"
"ACj124","Apex","1962","Crosland~jr"
"PaP32","The Arabian Nights","1974","Pasolini"
"ACj120","Beta Delta Gamma","1961","Crosland~jr"
"RDa11","Tarzan and the Valley of Gold","1966","R.Day"
"SuH15","Te o Tanagu Kora","1963","Hani"
"RDa10","She","1965","R.Day"
"ADw17","Robin Hood","1922","Dwan"
"SuH14","Kanojo to Kare","1963","Hani"
"RDa14","Tarzan and the Jungle Boy","1968","R.Day"
"PaP28","The Canterbury Tales","1971","Pasolini"
"RDa12","Tarzan and the Great River","1967","R.Day"
"TaH15","Chuck Berry Hail! Hail! Rock 'n' Roll","1991","Hackford"
"PaP25","Medea","1970","Pasolini"
"TaH10","Everybody's All-American","1988","Hackford"
"PaP26","Decameron","1970","Pasolini"
"SRd10","An American Family","1973","S.Raymond"
"ECn1","Sunshine","1916","Cline"
"ECn2","His Bread and Butter","1916","Cline"
"CLa20","Tars and Stripes","1935","Lamont"
"ECn3","Her First Beau","1916","Cline"
"DCr25","Naked Lunch","1991","Cronenberg"
"ASa47","Our Leading Citizen","1939","Santell"
"PLd10","The Vampire","1957","Landres"
"DCr22","Dead Ringers","1991","Cronenberg"
"CLa24","Grand Slam Opera","1936","Lamont"
"ASa49","Beyond the Blue Horizon","1942","Santell"
"DCr20","The Fly","1986","Cronenberg"
"HAA10","Laughter","1930","dAbbabie"
"HbR21","Footloose","1984","H.Ross"
"JFD10","Ca va faire mal","1982","Davy"
"ASa41","Winterset","1936","Santell"
"xCo10","The Plague","1994","Cottard"
"HAA15","Topaze","1933","dAbbabie"
"HbR22","Protocol","1984","H.Ross"
"DeS10","Gunmen","1994","Serafian"
"GvR10","Casual Sex","1988","Robert"
"WHa8","The Life of Charles Pierce","1905","Haggar"
"HoZ5","Hearts of the West","1975","Zieff"
"MMi20","Silent Rage","1982","M.Miller"
"WHa1","The Maniac's Guillotine","1902","Haggar"
"DCr37","eXistenZ","1999","Cronenberg"
"MMi21","National Lampoon's Class Reunion","1982","M.Miller"
"ASa34","Rebecca of Sunnybrook Farm","1932","Santell"
"DCr35","Crash","1997","Cronenberg"
"ASa39","People Will Talk","1935","Santell"
"DCr30","M.Butterfly","1993","Cronenberg"
"GSn10","The Bachelor","1999","Sinyor"
"HbR10","California Suite","1978","H.Ross"
"JPt10","A Fine Mess","1935","Parent"
"ASa31","Daddy Long Legs","1931","Santell"
"ASa30","Body and Soul","1931","Santell"
"HbR15","The Goodbye Girl","1980","H.Ross"
"MdJ10","Hartverscheurend","1994","deJong"
"HbR17","Pennies from Heaven","1981","H.Ross"
"HbR18","I Ought to be in Pictures","1982","H.Ross"
"NtB10","On the Ropes","1999","Burstein"
"PLS10","Mimi","1935","P.Stein"
"DCa10","Demon Seed","1977","Cammell"
"DDB10","Diary of a Seducer","1997","DuBroux"
"WaF50","It's that Man Again","1942","W.Forde"
"CWr10","Ransom","1984","Wrede"
"MCJ16","Rob Roy","1995","CatonJones"
"AuB10","The Vampire Dancer","1911","Blom"
"MCJ18","The Jackal","1997","CatonJones"
"LHe4","El Dorado","1921","LHerbier"
"MMi10","Jackson County Jail","1976","M.Miller"
"MCJ12","Doc Hollywood","1991","CatonJones"
"LHe2","Rose France","1919","LHerbier"
"MCJ14","This Boy's Life","1993","CatonJones"
"CBd30","Nutcracker, the Motion Picture","1989","C.Ballard"
"LHe6","L'inhumaine","1923","LHerbier"
"DS10","Riot in Cell Block 11","1954","D.Siegel"
"MCJ10","Memphis Belle","1990","CatonJones"
"MBi10","Indian Summer","1993","Binder"
"LM2","The Cave Man","1926","Milesstone"
"DS13","The Invasion of the Body Snatchers","1956","D.Siegel"
"LM4","Two Arabian Knights","1930","Milesstone"
"JPR10","Le Sauvage","1975","Rappeneau"
"DS16","Baby Face Nelson","1957","D.Siegel"
"DS17","The Lineup","1958","D.Siegel"
"WaF48","Charley's Bighearted Aunt","1941","W.Forde"
"LM9","All Quiet on the Western Front","1930","Milesstone"
"DCr18","Videodrome","1983","Cronenberg"
"DCr19","Fast Company","1985","Cronenberg"
"DCr17","The Dead Zone","1983","Cronenberg"
"DCr14","The Brood","1979","Cronenberg"
"MLH5","Nasty Habits","1976","LindsayHogg"
"DZu12","The Naked Gun 2 1/2: The Smell of Fear","1991","Zucker"
"DCr15","Scanners","1980","Cronenberg"
"WaF45","Atlantic Ferry","1941","W.Forde"
"OSo10","Orion's Belt","1985","Solum"
"CLa18","One-Run B.Keaton","1935","Lamont"
"DCr10","Rabid","1977","Cronenberg"
"BaB10","Cloud Dancer","1979","Ba.Brown"
"WaF40","The Ghost Train","1941","W.Forde"
"ASa51","The Hairy Ape","1944","Santell"
"FrL10","Great Locomotive Chase","1956","Lyon"
"ASa50","Jack London","1943","Santell"
"HbR30","Steel Magnolias","1989","H.Ross"
"HbR31","Straight Talk","1992","H.Ross"
"HbR32","Undercover Blues","1994","H.Ross"
"AFl10","Threesome","1994","A.Fleming"
"PCo4","The Italian Job","1969","Collinson"
"HbR34","Boys on The Side","1995","H.Ross"
"TyN10","Three Nuts in Search of a Bolt","1964","Ty.Noonan"
"xUc10","Das M\"adchen Johanna","1938","Ucicky"
"AkK9","Stray Dog","1949","Kurosawa"
"DDu15","The Silent Partner","1978","D.Duke"
"AkK8","Quiet Duel","1949","Kurosawa"
"AkK7","Drunken Angel","1948","Kurosawa"
"JqR25","Celine and Julie Go Boating","1974","Rivette"
"AkK6","One Wonderful Sunday","1947","Kurosawa"
"DrH10","One of Our Spies is Missing","1966","Hallenbeck"
"DDu10","Payday","1973","D.Duke"
"AkK5","No Regrets for Our Youth","1946","Kurosawa"
"RdM20","Miracle in the Rain","1954","Mate"
"JqR23","Out 1","1971","Rivette"
"CBd10","Black Stallion","1980","C.Ballard"
"AkK4","The Men Who Tread on the Tiger's Tail","1945","Kurosawa"
"DS30","The Beguiled","1970","D.Siegel"
"WCr22","Deadly Friend","1986","W.Craven"
"AkK2","The Most Beautiful","1944","Kurosawa"
"DS32","Dirty Harry","1972","D.Siegel"
"JqR20","L'Amour Fou","1968","Rivette"
"WCr20","The Return of the Swamp Thing","1986","W.Craven"
"AkK1","Sugata Sanshiro","1943","Kurosawa"
"DS33","Charley Varrick","1973","D.Siegel"
"RdM18","Second Chance","1953","Mate"
"DS35","The Shootist","1976","D.Siegel"
"DS36","Telefon","1977","D.Siegel"
"DS37","Escape from Alcatraz","1979","D.Siegel"
"DS38","Rough Cut","1980","D.Siegel"
"BVS10","The Brain Eaters","1975","VeSota"
"RCo70","Watchers II","1987","Corman"
"MAD10","Paradise","1991","Donoghue"
"SGB60","Superman","1948","Bennet"
"PCr8","The Hound of the Baskervilles","1972","Crane"
"JqA10","Gigi","1948","Audry"
"WCr15","A Nightmare on Elm Street","1984","W.Craven"
"ILn10","The Great Smokey Roadblock","1976","J.Leone"
"IoA10","We of the Never Never","1983","Auzins"
"VKo13","Herr Zwilling und Frau Zuckermann","1999","Koepp"
"WCr19","Shocker","1985","W.Craven"
"WCr17","The Serpent and the Rainbow ","1985","W.Craven"
"VKo10","Wittstock, Wittstock","1996","Koepp"
"RdM10","D.O.A.","1949","Mate"
"JqR35","Merry Go Round","1978","Rivette"
"AII3","They Came to Rob Las Vegas","1969","Isasmendi"
"CBd20","Never Cry Wolf","1983","C.Ballard"
"AII1","The Adventures of Scaramouche","1964","Isasmendi"
"JqR30","La Vengeresse","1976","Rivette"
"WCr10","Swamp Thing","1981","W.Craven"
"DS23","The Killers","1964","D.Siegel"
"HJL10","The Candy Man","1969","Leder"
"DS27","Cogan's Bluff","1968","D.Siegel"
"DS28","Death of a Gunfighter","1969","D.Siegel"
"JPR25","Cyrano de Bergerac","1991","Rappeneau"
"JSb3","Puzzle of a Downfall Child","1970","Schatzberg"
